num_columns,day_of_week,day,month,year,minute,hour,qhr,num_days_since_start,num_hours_since_start,num_mins_since_start,lineage,table_name,cluster_labels
106,1,12,12,2017,36,14,58,640,15374,922414,nlm_rxnorm,rxnsat_12_17,49
106,1,4,12,2018,43,10,42,997,23938,1436262,nlm_rxnorm,rxnsat_12_18,13
106,0,10,4,2017,46,23,95,394,9479,568724,nlm_rxnorm,rxnsat_current,10
45,1,2,1,2018,33,19,78,661,15883,952951,nlm_rxnorm,rxnsty_01_18,42
45,1,1,1,2019,43,10,42,1025,24610,1476581,nlm_rxnorm,rxnsty_01_19,7
45,1,6,2,2018,33,10,42,696,16714,1002811,nlm_rxnorm,rxnsty_02_18,33
45,0,10,4,2017,44,23,94,394,9479,568722,nlm_rxnorm,rxnsty_04_17,10
45,0,8,5,2017,39,17,70,422,10145,608677,nlm_rxnorm,rxnsty_05_17,57
45,0,5,6,2017,59,14,59,450,10814,648837,nlm_rxnorm,rxnsty_06_17,25
45,2,13,6,2018,40,21,86,823,19773,1186358,nlm_rxnorm,rxnsty_06_18,11
45,4,7,7,2017,56,15,63,482,11583,694974,nlm_rxnorm,rxnsty_07_17,14
45,1,3,7,2018,45,10,43,843,20242,1214503,nlm_rxnorm,rxnsty_07_18,30
45,4,4,8,2017,36,23,94,510,12263,735754,nlm_rxnorm,rxnsty_08_17,28
45,1,7,8,2018,37,10,42,878,21082,1264895,nlm_rxnorm,rxnsty_08_18,16
45,1,5,9,2017,27,14,57,542,13021,781286,nlm_rxnorm,rxnsty_09_17,37
45,2,5,9,2018,42,10,42,907,21778,1306660,nlm_rxnorm,rxnsty_09_18,4
45,3,5,10,2017,22,20,81,572,13747,824840,nlm_rxnorm,rxnsty_10_17,69
45,1,2,10,2018,40,10,42,934,22426,1345538,nlm_rxnorm,rxnsty_10_18,22
45,2,15,11,2017,32,16,66,613,14728,883650,nlm_rxnorm,rxnsty_11_17,45
45,1,6,11,2018,41,10,42,969,23266,1395940,nlm_rxnorm,rxnsty_11_18,21
45,0,4,12,2017,3,22,88,632,15189,911341,nlm_rxnorm,rxnsty_12_17,8
45,1,4,12,2018,51,10,43,997,23938,1436269,nlm_rxnorm,rxnsty_12_18,13
45,0,10,4,2017,44,23,94,394,9479,568722,nlm_rxnorm,rxnsty_current,10
632,4,8,9,2017,43,13,54,545,13093,785561,noaa_goes16,abi_l1b_radiance,37
716,4,8,9,2017,44,13,54,545,13093,785562,noaa_goes16,abi_l2_cmip,37
3134,4,8,9,2017,45,13,55,545,13093,785563,noaa_goes16,abi_l2_mcmip,37
60,4,1,12,2017,37,14,58,629,15110,906575,noaa_goes16,all_files,8
293,0,30,4,2018,12,20,80,779,18715,1122910,noaa_goes16,glm_l2_lcfa,43
632,4,14,12,2018,16,15,61,1007,24182,1450935,noaa_goes17,abi_l1b_radiance,44
716,0,17,12,2018,10,19,76,1010,24258,1455488,noaa_goes17,abi_l2_cmip,44
3134,0,17,12,2018,25,19,77,1010,24258,1455503,noaa_goes17,abi_l2_mcmip,44
293,0,17,12,2018,8,19,76,1010,24258,1455486,noaa_goes17,glm_l2_lcfa,44
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1929,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1930,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1931,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1932,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1933,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1934,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1935,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1936,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1937,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1938,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1939,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1940,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1941,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1942,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1943,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1944,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1945,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1946,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1947,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1948,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1949,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1950,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1951,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1952,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1953,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1954,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1955,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1956,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1957,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1958,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1959,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1960,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1961,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1962,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1963,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1964,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1965,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1966,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1967,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1968,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1969,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1970,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1971,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1972,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1973,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1974,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1975,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1976,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1977,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1978,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1979,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1980,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1981,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1982,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1983,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1984,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1985,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1986,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1987,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1988,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1989,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1990,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1991,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1992,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1993,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1994,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1995,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1996,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1997,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1998,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod1999,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod2000,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod2001,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod2002,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod2003,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod2004,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod2005,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod2006,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod2007,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod2008,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod2009,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod2010,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod2011,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod2012,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod2013,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod2014,2
335,0,14,3,2016,55,2,11,2,50,2993,noaa_gsod,gsod2015,2
335,0,19,12,2016,48,19,79,282,6787,407206,noaa_gsod,gsod2016,1
335,2,25,1,2017,5,6,24,319,7661,459663,noaa_gsod,gsod2017,27
335,2,10,1,2018,49,19,79,669,16075,964487,noaa_gsod,gsod2018,19
335,4,11,1,2019,3,17,68,1035,24856,1491361,noaa_gsod,gsod2019,41
90,2,18,1,2017,2,14,56,312,7501,450060,noaa_gsod,stations,27
2337,1,2,1,2018,1,15,60,661,15878,952679,noaa_hurricanes,hurricanes,42
1402,3,27,4,2017,15,20,81,411,9883,592994,noaa_icoads,icoads_core_1662_2000,26
1402,0,1,5,2017,57,22,91,415,9982,598915,noaa_icoads,icoads_core_2001_2004,26
1402,0,1,5,2017,12,22,88,415,9981,598870,noaa_icoads,icoads_core_2005,26
1402,0,1,5,2017,16,22,89,415,9981,598874,noaa_icoads,icoads_core_2006,26
1402,0,1,5,2017,20,22,89,415,9981,598878,noaa_icoads,icoads_core_2007,26
1402,0,1,5,2017,17,22,89,415,9981,598875,noaa_icoads,icoads_core_2008,26
1402,0,1,5,2017,17,22,89,415,9981,598876,noaa_icoads,icoads_core_2009,26
1402,0,1,5,2017,21,22,89,415,9981,598879,noaa_icoads,icoads_core_2010,26
1402,0,1,5,2017,20,22,89,415,9981,598878,noaa_icoads,icoads_core_2011,26
1402,0,1,5,2017,19,22,89,415,9981,598877,noaa_icoads,icoads_core_2012,26
1402,0,1,5,2017,14,22,88,415,9981,598872,noaa_icoads,icoads_core_2013,26
1402,0,1,5,2017,15,22,89,415,9981,598873,noaa_icoads,icoads_core_2014,26
1402,0,1,5,2017,0,23,92,415,9982,598918,noaa_icoads,icoads_core_2015,26
1402,0,1,5,2017,23,22,89,415,9981,598881,noaa_icoads,icoads_core_2016,26
1402,0,1,5,2017,36,21,86,415,9981,598834,noaa_icoads,icoads_core_2017,26
847,1,14,8,2018,48,19,79,885,21259,1275526,noaa_significant_earthquakes,earthquakes,58
97,4,13,10,2017,21,15,61,580,13934,836059,noaa_spc,hail_reports,50
100,4,13,10,2017,21,15,61,580,13934,836059,noaa_spc,tornado_reports,50
98,4,13,10,2017,21,15,61,580,13934,836059,noaa_spc,wind_reports,50
551,4,5,10,2018,3,13,52,937,22500,1350001,noaa_tsunami,historical_runups,22
834,1,21,8,2018,38,20,82,892,21428,1285656,noaa_tsunami,historical_source_event,48
79,2,13,9,2017,0,17,68,550,13216,792959,nppes,healthcare_provider_taxonomy_code_set,39
79,2,13,9,2017,9,17,68,550,13216,792967,nppes,healthcare_provider_taxonomy_code_set_090,39
79,2,13,9,2017,10,17,68,550,13216,792968,nppes,healthcare_provider_taxonomy_code_set_091,39
79,2,13,9,2017,1,17,68,550,13216,792959,nppes,healthcare_provider_taxonomy_code_set_100,39
79,2,13,9,2017,2,17,68,550,13216,792960,nppes,healthcare_provider_taxonomy_code_set_101,39
79,2,13,9,2017,2,17,68,550,13216,792960,nppes,healthcare_provider_taxonomy_code_set_110,39
79,2,13,9,2017,3,17,68,550,13216,792961,nppes,healthcare_provider_taxonomy_code_set_111,39
79,2,13,9,2017,3,17,68,550,13216,792962,nppes,healthcare_provider_taxonomy_code_set_120,39
79,2,13,9,2017,4,17,68,550,13216,792962,nppes,healthcare_provider_taxonomy_code_set_121,39
79,2,13,9,2017,5,17,68,550,13216,792963,nppes,healthcare_provider_taxonomy_code_set_130,39
79,2,13,9,2017,6,17,68,550,13216,792964,nppes,healthcare_provider_taxonomy_code_set_131,39
79,2,13,9,2017,6,17,68,550,13216,792964,nppes,healthcare_provider_taxonomy_code_set_140,39
79,2,13,9,2017,6,17,68,550,13216,792964,nppes,healthcare_provider_taxonomy_code_set_141,39
79,2,13,9,2017,9,17,68,550,13216,792967,nppes,healthcare_provider_taxonomy_code_set_150,39
79,2,13,9,2017,24,17,69,550,13216,792982,nppes,healthcare_provider_taxonomy_code_set_151,39
79,2,13,9,2017,7,17,68,550,13216,792965,nppes,healthcare_provider_taxonomy_code_set_160,39
79,2,13,9,2017,7,17,68,550,13216,792965,nppes,healthcare_provider_taxonomy_code_set_161,39
79,2,13,9,2017,8,17,68,550,13216,792966,nppes,healthcare_provider_taxonomy_code_set_170,39
19649,0,18,9,2017,3,15,60,555,13334,800041,nppes,npi_optimized,62
12564,0,18,9,2017,8,13,52,555,13332,799927,nppes,npi_raw,62
161,4,28,7,2017,26,16,65,503,12087,725244,open_images,annotations_bbox,52
36,4,28,7,2017,27,16,65,503,12087,725245,open_images,dict,52
169,4,28,7,2017,27,16,65,503,12087,725245,open_images,images,52
50,4,28,7,2017,27,16,65,503,12087,725246,open_images,labels,52
140,4,21,4,2017,25,1,5,405,9720,583223,openaq,global_air_quality,34
93,0,14,3,2016,16,17,69,2,64,3854,samples,github_nested,2
6533,0,14,3,2016,16,17,69,2,64,3854,samples,github_timeline,2
604,0,14,3,2016,16,17,69,2,64,3854,samples,gsod,2
118,1,17,7,2018,35,21,86,857,20589,1235314,samples,model,46
466,0,14,3,2016,16,17,69,2,64,3854,samples,natality,2
47,0,14,3,2016,16,17,69,2,64,3854,samples,shakespeare,2
64,0,14,3,2016,16,17,69,2,64,3854,samples,trigrams,2
213,0,14,3,2016,16,17,69,2,64,3854,samples,wikipedia,2
302,3,2,2,2017,37,19,78,327,7867,471995,san_francisco,311_service_requests,60
93,4,17,2,2017,16,22,89,342,8229,493754,san_francisco,bikeshare_stations,17
60,4,17,2,2017,20,22,89,342,8229,493758,san_francisco,bikeshare_status,17
179,4,17,2,2017,18,22,89,342,8229,493756,san_francisco,bikeshare_trips,17
143,1,31,1,2017,57,20,83,325,7820,469195,san_francisco,film_locations,60
636,3,2,2,2017,58,21,87,327,7869,472136,san_francisco,sffd_service_calls,60
148,1,31,1,2017,55,20,83,325,7820,469193,san_francisco,sfpd_incidents,60
241,3,9,2,2017,43,22,90,334,8038,482261,san_francisco,street_trees,60
302,2,12,4,2017,23,19,77,396,9522,571341,san_francisco_311,311_service_requests,64
143,2,12,4,2017,20,19,77,396,9522,571338,san_francisco_film_locations,film_locations,64
674,2,12,4,2017,24,19,77,396,9522,571342,san_francisco_sffd_service_calls,sffd_service_calls,64
148,2,12,4,2017,24,19,77,396,9522,571342,san_francisco_sfpd_incidents,sfpd_incidents,64
241,2,12,4,2017,23,19,77,396,9522,571341,san_francisco_trees,street_trees,64
111,0,2,10,2017,45,13,55,569,13669,820123,sec_quarterly_financials,calculation,6
51,0,2,10,2017,46,13,55,569,13669,820124,sec_quarterly_financials,dimension,6
109,0,2,10,2017,48,13,55,569,13669,820127,sec_quarterly_financials,measure_tag,6
262,0,2,10,2017,59,13,55,569,13669,820137,sec_quarterly_financials,numbers,6
165,0,2,10,2017,51,13,55,569,13669,820130,sec_quarterly_financials,presentation,6
253,3,12,10,2017,15,14,57,579,13909,834554,sec_quarterly_financials,quick_summary,50
156,0,2,10,2017,0,14,56,569,13669,820139,sec_quarterly_financials,rendering,6
596,0,2,10,2017,6,14,56,569,13669,820144,sec_quarterly_financials,submission,6
306,0,2,10,2017,7,14,56,569,13669,820145,sec_quarterly_financials,txt,6
55,2,26,10,2016,50,13,55,228,5485,329088,stackoverflow,badges,55
83,2,26,10,2016,58,13,55,228,5485,329096,stackoverflow,comments,55
105,2,26,10,2016,46,14,59,228,5486,329144,stackoverflow,post_history,55
69,2,26,10,2016,51,13,55,228,5485,329089,stackoverflow,post_links,55
248,0,31,10,2016,31,18,74,233,5609,336569,stackoverflow,posts_answers,23
235,0,31,10,2016,20,16,65,233,5607,336438,stackoverflow,posts_moderator_nomination,23
235,0,31,10,2016,41,16,66,233,5608,336459,stackoverflow,posts_orphaned_tag_wiki,23
235,0,31,10,2016,0,18,72,233,5609,336538,stackoverflow,posts_privilege_wiki,23
314,1,1,11,2016,33,15,62,234,5631,337831,stackoverflow,posts_questions,23
235,0,31,10,2016,22,16,65,233,5607,336440,stackoverflow,posts_tag_wiki,23
244,0,31,10,2016,16,15,61,233,5606,336374,stackoverflow,posts_tag_wiki_excerpt,23
235,0,31,10,2016,17,16,65,233,5607,336436,stackoverflow,posts_wiki_placeholder,23
327,2,21,9,2016,42,13,54,193,4645,278680,stackoverflow,stackoverflow_posts,47
62,2,26,10,2016,17,14,57,228,5485,329115,stackoverflow,tags,55
175,2,26,10,2016,29,13,53,228,5484,329067,stackoverflow,users,55
50,2,26,10,2016,34,13,54,228,5485,329073,stackoverflow,votes,55
649,3,16,11,2017,27,17,69,614,14752,885146,sunroof_solar,solar_potential_by_censustract,45
649,3,16,11,2017,26,17,69,614,14752,885144,sunroof_solar,solar_potential_by_postal_code,45
95,1,25,4,2017,9,0,0,408,9815,588907,the_met,images,34
643,1,25,4,2017,9,0,0,408,9815,588907,the_met,objects,34
227,1,25,4,2017,9,0,0,408,9815,588907,the_met,vision_api_data,34
542,1,17,7,2018,39,19,78,857,20587,1235197,un_sdg,indicators,46
45,5,12,3,2016,2,1,4,0,0,0,usa_names,usa_1910_2013,2
45,0,27,2,2017,35,21,86,352,8469,508113,usa_names,usa_1910_current,31
655,4,23,3,2018,3,20,80,741,17803,1068181,usda_nass_agriculture,animals_products,38
655,4,23,3,2018,58,19,79,741,17803,1068176,usda_nass_agriculture,census_2002,38
655,4,23,3,2018,1,20,80,741,17803,1068179,usda_nass_agriculture,census_2007,38
655,4,23,3,2018,1,20,80,741,17803,1068179,usda_nass_agriculture,census_2012,38
655,4,23,3,2018,59,19,79,741,17803,1068177,usda_nass_agriculture,crops,38
655,4,23,3,2018,1,20,80,741,17803,1068179,usda_nass_agriculture,demographics,38
655,4,23,3,2018,58,19,79,741,17803,1068176,usda_nass_agriculture,economics,38
655,4,23,3,2018,57,19,79,741,17803,1068175,usda_nass_agriculture,environmental,38
5047,1,11,7,2017,5,3,12,486,11666,699963,usfs_fia,condition,67
171,2,25,10,2017,50,13,55,592,14221,853248,usfs_fia,estimated_forestland_acres,29
171,2,25,10,2017,46,13,55,592,14221,853244,usfs_fia,estimated_timberland_acres,29
2613,5,23,9,2017,38,1,6,560,13441,806436,usfs_fia,plot,24
11083,3,20,7,2017,50,13,55,495,11893,713568,usfs_fia,plot_tree,67
2493,4,22,9,2017,59,11,47,559,13427,805617,usfs_fia,population,24
558,4,22,9,2017,45,11,47,559,13427,805603,usfs_fia,population_estimation_unit,24
522,4,22,9,2017,45,11,47,559,13427,805603,usfs_fia,population_evaluation,24
372,4,22,9,2017,45,11,47,559,13427,805603,usfs_fia,population_evaluation_group,24
289,4,22,9,2017,45,11,47,559,13427,805603,usfs_fia,population_evaluation_type,24
884,4,22,9,2017,46,11,47,559,13427,805605,usfs_fia,population_stratum,24
460,4,22,9,2017,48,11,47,559,13427,805606,usfs_fia,population_stratum_assign,24
8494,5,23,9,2017,43,1,6,560,13441,806441,usfs_fia,tree,62
160,4,12,5,2017,32,15,62,426,10239,614311,utility_eu,country_code_iso,72
304,0,6,3,2017,35,23,94,359,8639,518313,utility_eu,date_greg,31
57,4,19,5,2017,52,18,75,433,10410,624590,utility_eu,england_lsoa_areas,3
7,0,6,3,2017,35,23,94,359,8639,518313,utility_eu,num_999999,31
75,0,6,3,2017,35,23,94,359,8639,518313,utility_eu,time,31
160,4,12,5,2017,31,15,62,426,10238,614309,utility_us,country_code_iso,72
304,0,6,3,2017,34,23,94,359,8639,518312,utility_us,date_greg,31
7,0,6,3,2017,34,23,94,359,8639,518312,utility_us,num_999999,31
75,0,6,3,2017,34,23,94,359,8639,518312,utility_us,time,31
50,2,5,12,2018,35,23,94,998,23975,1438473,utility_us,us_border_area,13
209,2,1,8,2018,41,20,82,872,20948,1256859,utility_us,us_cities_area,59
26,2,5,12,2018,13,23,92,998,23974,1438451,utility_us,us_coastline_area,13
165,2,1,8,2018,4,22,88,872,20949,1256942,utility_us,us_congressional_districts_area,59
175,2,1,8,2018,12,19,76,872,20946,1256770,utility_us,us_county_area,59
114,2,1,8,2018,26,21,85,872,20948,1256904,utility_us,us_csa_area,59
199,2,1,8,2018,48,21,87,872,20949,1256926,utility_us,us_msa_area,59
288,2,1,8,2018,11,18,72,872,20945,1256710,utility_us,us_states_area,59
192,0,20,3,2017,17,18,73,373,8969,538155,utility_us,zipcode_area,51
46,3,18,5,2017,58,13,55,432,10381,622856,world_bank_health_population,country_series_definitions,3
763,3,18,5,2017,58,13,55,432,10381,622856,world_bank_health_population,country_summary,3
85,3,18,5,2017,1,14,56,432,10381,622859,world_bank_health_population,health_nutrition_population,3
402,3,18,5,2017,57,13,55,432,10381,622856,world_bank_health_population,series_summary,3
38,3,18,5,2017,58,13,55,432,10381,622856,world_bank_health_population,series_times,3
46,3,18,5,2017,27,16,65,432,10383,623005,world_bank_intl_debt,country_series_definitions,3
763,3,18,5,2017,27,16,65,432,10383,623005,world_bank_intl_debt,country_summary,3
85,3,18,5,2017,28,16,65,432,10383,623007,world_bank_intl_debt,international_debt,3
402,3,18,5,2017,27,16,65,432,10383,623005,world_bank_intl_debt,series_summary,3
38,3,18,5,2017,27,16,65,432,10383,623005,world_bank_intl_debt,series_times,3
46,3,18,5,2017,4,14,56,432,10381,622862,world_bank_intl_education,country_series_definitions,3
765,3,18,5,2017,3,14,56,432,10381,622862,world_bank_intl_education,country_summary,3
85,3,18,5,2017,7,14,56,432,10381,622865,world_bank_intl_education,international_education,3
402,3,18,5,2017,4,14,56,432,10381,622862,world_bank_intl_education,series_summary,3
46,1,26,6,2018,45,19,79,836,20083,1204964,world_bank_wdi,country_series_definitions,54
763,1,26,6,2018,45,19,79,836,20083,1204964,world_bank_wdi,country_summary,54
54,1,26,6,2018,48,19,79,836,20083,1204966,world_bank_wdi,footnotes,54
85,1,26,6,2018,55,19,79,836,20083,1204973,world_bank_wdi,indicators_data,54
402,1,26,6,2018,45,19,79,836,20083,1204964,world_bank_wdi,series_summary,54
38,1,26,6,2018,45,19,79,836,20083,1204963,world_bank_wdi,series_time,54
