,dataset_description,dataset_id,project_id,table_columns,table_created,table_description,table_id,table_modified,table_num_bytes,table_num_rows,table_partitioning_type,table_type
44,,cms_medicare,bigquery-public-data,"['provider_id', 'agency_name', 'street_address', 'city', 'state', 'zip_code', 'total_episodes_non_lupa', 'distinct_beneficiaries_non_lupa', 'average_number_of_total_visits_per_episode_non_lupa', 'average_number_of_skilled_nursing_visits_per_episode_non_lupa', 'average_number_of_pt_visits_per_episode_non_lupa', 'average_number_of_ot_visits_per_episode_non_lupa', 'average_number_of_st_visits_per_episode_non_lupa', 'average_number_of_home_health_aide_visits_per_episode_non_lupa', 'average_number_of_medical_social_visits_per_episode_non_lupa', 'total_hha_charge_amount_non_lupa', 'total_hha_medicare_payment_amount_non_lupa', 'total_hha_medicare_standard_payment_amount_non_lupa', 'outlier_payments_as_a_percent_of_medicare_payment_amount_non_lupa', 'total_lupa_episodes', 'total_hha_medicare_payment_amount_for_lupas', 'average_age', 'male_beneficiaries', 'female_beneficiaries', 'nondual_beneficiaries', 'dua_beneficiaries', 'white_beneficiaries', 'black_beneficiaries', 'asian_pacific_islander_beneficiaries', 'hispanic_beneficiaries', 'american_indian_or_alaska_native_beneficiaries', 'other_unknown_beneficiaries', 'average_hcc_score', 'percent_of_beneficiaries_with_atrial_fibrillation', 'percent_of_beneficiaries_with_alzheimers', 'percent_of_beneficiaries_with_asthma', 'percent_of_beneficiaries_with_cancer', 'percent_of_beneficiaries_with_chf', 'percent_of_beneficiaries_with_chronic_kidney_disease', 'percent_of_beneficiaries_with_copd', 'percent_of_beneficiaries_with_depression', 'percent_of_beneficiaries_with_diabetes', 'percent_of_beneficiaries_with_hyperlipidemia', 'percent_of_beneficiaries_with_hypertension', 'percent_of_beneficiaries_with_ihd', 'percent_of_beneficiaries_with_osteoporosis', 'percent_of_beneficiaries_with_ra_oa', 'percent_of_beneficiaries_with_schizophrenia', 'percent_of_beneficiaries_with_stroke']",2017-05-19 19:25:10,,home_health_agencies_2014,2018-09-20 21:34:50,4245846,10882,,TABLE
45,,cms_medicare,bigquery-public-data,"['provider_id', 'name', 'street_address', 'city', 'state', 'zip_code', 'hrr', 'hospice_beneficiaries', 'total_days', 'total_medicare_payment_amount', 'total_medicare_standard_payment_amount', 'total_charge_amount', 'percent_routine_home_care_days', 'physician_services', 'home_health_visit_hours_per_day', 'skilled_nursing_visit_hours_per_day', 'social_service_visit_hours_per_day', 'total_live_discharges', 'hospice_beneficiaries_with_seven_or_fewer_hospice_care_days', 'hospice_beneficiaries_with_more_than_sixty_hospice_care_days', 'hospice_beneficiaries_with_more_than_one_hundred_eighty_hospice_care_days', 'home_health_visit_hours_per_day_during_week_prior_to_death', 'skilled_nursing_visit_hours_per_day_during_week_prior_to_death', 'social_service_visit_hours_per_day_during_week_prior_to_death', 'average_age', 'male_hospice_beneficiaries', 'female_hospice_beneficiaries', 'white_hospice_beneficiaries', 'black_hospice_beneficiaries', 'asian_hospice_beneficiaries', 'hispanic_hospice_beneficiaries', 'other_unknown_race_hospice_beneficiaries', 'medicare_advantage_hospice_beneficiaries', 'medicaid_eligible_hospice_beneficiaries', 'hospice_beneficiaries_with_a_primary_diagnosis_of_cancer', 'hospice_beneficiaries_with_a_primary_diagnosis_of_dementia', 'hospice_beneficiaries_with_a_primary_diagnosis_of_stroke', 'hospice_beneficiaries_with_a_primary_diagnosis_of_circulatory_heart_disease', 'hospice_beneficiaries_with_a_primary_diagnosis_of_respiratory_disease', 'hospice_beneficiaries_with_other_primary_diagnoses', 'site_of_service_home_hospice_beneficiaries', 'site_of_service_assisted_living_facility_hospice_beneficiaries', 'site_of_service_long_term_care_or_non_skilled_nursing_facility_hospice_beneficiaries', 'site_of_service_skilled_nursing_facility_hospice_beneficiaries', 'site_of_service_inpatient_hospital_hospice_beneficiaries', 'site_of_service_inpatient_hospice_hospice_beneficiaries', 'site_of_service_other_facility_hospice_beneficiaries']",2017-05-19 19:23:45,,hospice_providers_2014,2018-09-20 21:36:59,1424767,3928,,TABLE
46,,cms_medicare,bigquery-public-data,"['provider_id', 'hospital_name', 'address', 'city', 'state', 'zip_code', 'county_name', 'phone_number', 'hospital_type', 'hospital_ownership', 'emergency_services', 'meets_criteria_for_meaningful_use_of_ehrs', 'hospital_overall_rating', 'hospital_overall_rating_footnote', 'mortality_national_comparison', 'mortality_national_comparison_footnote', 'safety_of_care_national_comparison', 'safety_of_care_national_comparison_footnote', 'readmission_national_comparison', 'readmission_national_comparison_footnote', 'patient_experience_national_comparison', 'patient_experience_national_comparison_footnote', 'effectiveness_of_care_national_comparison', 'effectiveness_of_care_national_comparison_footnote', 'timeliness_of_care_national_comparison', 'timeliness_of_care_national_comparison_footnote', 'efficient_use_of_medical_imaging_national_comparison', 'efficient_use_of_medical_imaging_national_comparison_footnote', 'location']",2017-09-16 01:26:52,,hospital_general_info,2018-10-31 01:32:04,2854814,4793,,TABLE
47,,cms_medicare,bigquery-public-data,"['provider_id', 'provider_name', 'provider_street_address', 'provider_city', 'provider_state', 'provider_zipcode', 'drg_definition', 'hospital_referral_region_description', 'total_discharges', 'average_covered_charges', 'average_total_payments', 'average_medicare_payments']",2017-04-13 17:36:16,,inpatient_charges_2011,2018-09-21 20:13:45,28822630,163065,,TABLE
48,,cms_medicare,bigquery-public-data,"['provider_id', 'provider_name', 'provider_street_address', 'provider_city', 'provider_state', 'provider_zipcode', 'drg_definition', 'hospital_referral_region_description', 'total_discharges', 'average_covered_charges', 'average_total_payments', 'average_medicare_payments']",2017-04-13 17:36:23,,inpatient_charges_2012,2018-09-21 20:21:36,27950102,157747,,TABLE
49,,cms_medicare,bigquery-public-data,"['provider_id', 'provider_name', 'provider_street_address', 'provider_city', 'provider_state', 'provider_zipcode', 'drg_definition', 'hospital_referral_region_description', 'total_discharges', 'average_covered_charges', 'average_total_payments', 'average_medicare_payments']",2017-04-13 17:36:36,,inpatient_charges_2013,2018-09-21 20:25:20,27296635,153600,,TABLE
50,,cms_medicare,bigquery-public-data,"['provider_id', 'provider_name', 'provider_street_address', 'provider_city', 'provider_state', 'provider_zipcode', 'drg_definition', 'hospital_referral_region_description', 'total_discharges', 'average_covered_charges', 'average_total_payments', 'average_medicare_payments']",2017-04-12 19:53:09,,inpatient_charges_2014,2018-09-21 20:32:22,36289355,202656,,TABLE
51,,cms_medicare,bigquery-public-data,"['provider_id', 'provider_name', 'provider_street_address', 'provider_city', 'provider_state', 'provider_zipcode', 'drg_definition', 'hospital_referral_region_description', 'total_discharges', 'average_covered_charges', 'average_total_payments', 'average_medicare_payments']",2017-09-18 14:00:01,,inpatient_charges_2015,2018-09-21 20:37:00,36120286,201876,,TABLE
52,,cms_medicare,bigquery-public-data,"['provider_id', 'facility_name', 'street_address', 'city', 'state', 'zip_code', 'total_stays', 'distinct_beneficiaries_per_provider', 'average_length_of_stay_days', 'total_snf_charge_amount', 'total_snf_medicare_allowed_amount', 'total_snf_medicare_payment_amount', 'total_snf_medicare_standard_payment_amount']",2017-05-19 19:21:27,,nursing_facilities_2013,2018-09-21 23:06:25,2087278,15055,,TABLE
53,,cms_medicare,bigquery-public-data,"['provider_id', 'facility_name', 'street_address', 'city', 'state', 'zip_code', 'total_stays', 'distinct_beneficiaries_per_provider', 'average_length_of_stays_days', 'total_snf_charge_amount', 'total_snf_medicare_allowed_amount', 'total_snf_medicare_payment_amount', 'total_snf_medicare_standard_payment_amount', 'average_age', 'male_beneficiaries', 'female_beneficiaries', 'nondual_beneficiaries', 'dual_beneficiaries', 'white_beneficiaries', 'black_beneficiaries', 'asian_pacific_islander_beneficiaries', 'hispanic_beneficiaries', 'american_indian_or_alaska_native_beneficiaries', 'other_unknown_beneficiaries', 'average_hcc_score', 'percent_of_beneficiaries_with_atrial_fibrillation', 'percent_of_beneficiaries_with_alzheimers', 'percent_of_beneficiaries_with_asthma', 'percent_of_beneficiaries_with_cancer', 'percent_of_beneficiaries_with_chf', 'percent_of_beneficiaries_with_chronic_kidney_disease', 'percent_of_beneficiaries_with_copd', 'percent_of_beneficiaries_with_depression', 'percent_of_beneficiaries_with_diabetes', 'percent_of_beneficiaries_with_hyperlipidemia', 'percent_of_beneficiaries_with_hypertension', 'percent_of_beneficiaries_with_ihd', 'percent_of_beneficiaries_with_osteoporosis', 'percent_of_beneficiaries_with_ra_oa', 'percent_of_beneficiaries_with_schizophrenia', 'percent_of_beneficiaries_with_stroke']",2017-05-19 19:08:29,,nursing_facilities_2014,2018-09-21 23:09:19,4961193,15026,,TABLE
54,,cms_medicare,bigquery-public-data,"['provider_id', 'provider_name', 'provider_street_address', 'provider_city', 'provider_state', 'provider_zipcode', 'apc', 'hospital_referral_region', 'outpatient_services', 'average_estimated_submitted_charges', 'average_total_payments']",2017-04-13 17:36:44,,outpatient_charges_2011,2018-09-21 23:04:00,7252481,43372,,TABLE
55,,cms_medicare,bigquery-public-data,"['provider_id', 'provider_name', 'provider_street_address', 'provider_city', 'provider_state', 'provider_zipcode', 'apc', 'hospital_referral_region', 'outpatient_services', 'average_estimated_submitted_charges', 'average_total_payments']",2017-04-13 17:36:54,,outpatient_charges_2012,2018-09-21 23:12:19,7321460,43783,,TABLE
56,,cms_medicare,bigquery-public-data,"['provider_id', 'provider_name', 'provider_street_address', 'provider_city', 'provider_state', 'provider_zipcode', 'apc', 'hospital_referral_region', 'outpatient_services', 'average_estimated_submitted_charges', 'average_total_payments']",2017-04-13 17:37:03,,outpatient_charges_2013,2018-09-21 23:14:26,7417005,44355,,TABLE
57,,cms_medicare,bigquery-public-data,"['provider_id', 'provider_name', 'provider_street_address', 'provider_city', 'provider_state', 'provider_zipcode', 'apc', 'hospital_referral_region', 'outpatient_services', 'average_estimated_submitted_charges', 'average_total_payments']",2017-04-12 19:52:25,,outpatient_charges_2014,2018-09-21 23:17:14,5971397,35895,,TABLE
58,,cms_medicare,bigquery-public-data,"['provider_id', 'provider_name', 'provider_street_address', 'provider_city', 'provider_state', 'provider_zipcode', 'apc', 'hospital_referral_region', 'outpatient_services', 'average_estimated_submitted_charges', 'average_total_payments']",2017-09-18 14:57:44,,outpatient_charges_2015,2018-09-21 23:20:01,5396892,32532,,TABLE
59,,cms_medicare,bigquery-public-data,"['npi', 'nppes_provider_last_org_name', 'nppes_provider_first_name', 'nppes_provider_city', 'nppes_provider_state', 'specialty_description', 'description_flag', 'drug_name', 'generic_name', 'bene_count', 'total_claim_count', 'total_day_supply', 'total_drug_cost', 'bene_count_ge65', 'bene_count_ge65_suppress_flag', 'total_claim_count_ge65', 'ge65_suppress_flag', 'total_day_supply_ge65', 'total_drug_cost_ge65', 'total_30_day_fill_count', 'total_30_day_fill_count_ge65']",2017-04-12 20:01:29,,part_d_prescriber_2014,2018-11-15 11:11:10,3784266571,24120618,,TABLE
60,,cms_medicare,bigquery-public-data,"['npi', 'nppes_provider_last_org_name', 'nppes_provider_first_name', 'nppes_provider_mi', 'nppes_credentials', 'nppes_provider_gender', 'nppes_entity_code', 'nppes_provider_street1', 'nppes_provider_street2', 'nppes_provider_city', 'nppes_provider_zip', 'nppes_provider_state', 'nppes_provider_country', 'provider_type', 'medicare_participation_indicator', 'place_of_service', 'hcpcs_code', 'hcpcs_description', 'hcpcs_drug_indicator', 'line_srvc_cnt', 'bene_unique_cnt', 'bene_day_srvc_cnt', 'average_medicare_allowed_amt', 'stdev_medicare_allowed_amt', 'average_submitted_chrg_amt', 'stdev_submitted_chrg_amt', 'average_medicare_payment_amt', 'stdev_medicare_payment_amt']",2017-04-13 17:37:25,,physicians_and_other_supplier_2012,2018-09-21 23:20:07,2426458158,9153272,,TABLE
61,,cms_medicare,bigquery-public-data,"['npi', 'nppes_provider_last_org_name', 'nppes_provider_first_name', 'nppes_provider_mi', 'nppes_credentials', 'nppes_provider_gender', 'nppes_entity_code', 'nppes_provider_street1', 'nppes_provider_street2', 'nppes_provider_city', 'nppes_provider_zip', 'nppes_provider_state', 'nppes_provider_country', 'provider_type', 'medicare_participation_indicator', 'place_of_service', 'hcpcs_code', 'hcpcs_description', 'hcpcs_drug_indicator', 'line_srvc_cnt', 'bene_unique_cnt', 'bene_day_srvc_cnt', 'average_medicare_allowed_amt', 'stdev_medicare_allowed_amt', 'average_submitted_chrg_amt', 'stdev_submitted_chrg_amt', 'average_medicare_payment_amt', 'stdev_medicare_payment_amt']",2017-04-13 17:37:34,,physicians_and_other_supplier_2013,2018-09-22 01:33:59,2463944272,9287876,,TABLE
62,,cms_medicare,bigquery-public-data,"['npi', 'nppes_provider_last_org_name', 'nppes_provider_first_name', 'nppes_provider_mi', 'nppes_credentials', 'nppes_provider_gender', 'nppes_entity_code', 'nppes_provider_street1', 'nppes_provider_street2', 'nppes_provider_city', 'nppes_provider_zip', 'nppes_provider_state', 'nppes_provider_country', 'provider_type', 'medicare_participation_indicator', 'place_of_service', 'hcpcs_code', 'hcpcs_description', 'hcpcs_drug_indicator', 'line_srvc_cnt', 'bene_unique_cnt', 'bene_day_srvc_cnt', 'average_medicare_allowed_amt', 'average_submitted_chrg_amt', 'average_medicare_payment_amt', 'average_medicare_standard_amt']",2017-04-12 19:59:42,,physicians_and_other_supplier_2014,2018-09-22 01:24:09,2332539841,9316307,,TABLE
63,,cms_medicare,bigquery-public-data,"['npi', 'nppes_provider_last_org_name', 'nppes_provider_first_name', 'nppes_provider_mi', 'nppes_credentials', 'nppes_provider_gender', 'nppes_entity_code', 'nppes_provider_street1', 'nppes_provider_street2', 'nppes_provider_city', 'nppes_provider_zip', 'nppes_provider_state', 'nppes_provider_country', 'provider_type', 'medicare_participation_indicator', 'place_of_service', 'hcpcs_code', 'hcpcs_description', 'hcpcs_drug_indicator', 'line_srvc_cnt', 'bene_unique_cnt', 'bene_day_srvc_cnt', 'average_medicare_allowed_amt', 'average_submitted_chrg_amt', 'average_medicare_payment_amt', 'average_medicare_standard_amt']",2017-09-18 15:21:56,,physicians_and_other_supplier_2015,2018-09-22 01:42:39,2373447115,9497891,,TABLE
