num_columns,day_of_week,day_of_week,day,day,month,month,year,year,minute,minute,hour,hour,qhr,num_days_since_start,num_hours_since_start,num_mins_since_start,lineage,table_name,cluster_labels,col_names
423,2,0,29,0,3,0,2017,0,59,0,1,0,7,382,9169,550137,genomics_cannabis,MNPR01_transcriptome_201703,40,"['reference_name', 'start', 'end', 'reference_bases', 'alternate_bases', 'variant_id', 'quality', 'filter', 'names', 'call', 'AB', 'ABP', 'AC', 'AF', 'AN', 'AO', 'CIGAR', 'DP', 'DPB', 'DPRA', 'EPP', 'EPPR', 'GTI', 'LEN', 'MEANALT', 'MQM', 'MQMR', 'NS', 'NUMALT', 'ODDS', 'PAIRED', 'PAIREDR', 'PAO', 'PQA', 'PQR', 'PRO', 'QA', 'QR', 'RO', 'RPL', 'RPP', 'RPPR', 'RPR', 'RUN', 'SAF', 'SAP', 'SAR', 'SRF', 'SRP', 'SRR', 'TYPE']"
65,2,0,29,0,3,0,2017,0,19,0,2,0,9,382,9169,550157,genomics_cannabis,sample_info_201703,40,"['SRA_Sample_s', 'Sample_Name_s', 'cultivar_s', 'Library_Name_s']"
69,3,0,1,0,9,0,2016,0,0,0,15,0,60,173,4166,249958,ghcn_d,ghcnd_1763,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,11,0,16,0,64,173,4167,250029,ghcn_d,ghcnd_1764,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,12,0,16,0,64,173,4167,250030,ghcn_d,ghcnd_1765,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,13,0,16,0,64,173,4167,250031,ghcn_d,ghcnd_1766,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,14,0,16,0,64,173,4167,250032,ghcn_d,ghcnd_1767,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,14,0,16,0,64,173,4167,250032,ghcn_d,ghcnd_1768,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,21,0,16,0,65,173,4167,250039,ghcn_d,ghcnd_1769,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,22,0,16,0,65,173,4167,250040,ghcn_d,ghcnd_1770,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,24,0,16,0,65,173,4167,250042,ghcn_d,ghcnd_1771,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,24,0,16,0,65,173,4167,250042,ghcn_d,ghcnd_1772,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,26,0,16,0,65,173,4167,250044,ghcn_d,ghcnd_1773,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,27,0,16,0,65,173,4167,250045,ghcn_d,ghcnd_1774,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,27,0,16,0,65,173,4167,250045,ghcn_d,ghcnd_1775,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,27,0,16,0,65,173,4167,250045,ghcn_d,ghcnd_1776,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,28,0,16,0,65,173,4167,250046,ghcn_d,ghcnd_1777,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,29,0,16,0,65,173,4167,250047,ghcn_d,ghcnd_1778,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,29,0,16,0,65,173,4167,250048,ghcn_d,ghcnd_1779,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,51,0,16,0,67,173,4168,250070,ghcn_d,ghcnd_1780,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,32,0,16,0,66,173,4167,250050,ghcn_d,ghcnd_1781,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,32,0,16,0,66,173,4168,250051,ghcn_d,ghcnd_1782,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,33,0,16,0,66,173,4168,250051,ghcn_d,ghcnd_1783,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,34,0,16,0,66,173,4168,250052,ghcn_d,ghcnd_1784,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,34,0,16,0,66,173,4168,250052,ghcn_d,ghcnd_1785,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,38,0,16,0,66,173,4168,250056,ghcn_d,ghcnd_1786,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,40,0,16,0,66,173,4168,250058,ghcn_d,ghcnd_1787,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,40,0,16,0,66,173,4168,250058,ghcn_d,ghcnd_1788,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,41,0,16,0,66,173,4168,250059,ghcn_d,ghcnd_1789,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,41,0,16,0,66,173,4168,250060,ghcn_d,ghcnd_1790,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,50,0,16,0,67,173,4168,250068,ghcn_d,ghcnd_1791,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,50,0,16,0,67,173,4168,250068,ghcn_d,ghcnd_1792,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,51,0,16,0,67,173,4168,250069,ghcn_d,ghcnd_1793,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,51,0,16,0,67,173,4168,250070,ghcn_d,ghcnd_1794,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,51,0,16,0,67,173,4168,250070,ghcn_d,ghcnd_1795,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,59,0,16,0,67,173,4168,250077,ghcn_d,ghcnd_1796,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,59,0,16,0,67,173,4168,250078,ghcn_d,ghcnd_1797,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,0,0,17,0,68,173,4168,250078,ghcn_d,ghcnd_1798,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,1,0,17,0,68,173,4168,250079,ghcn_d,ghcnd_1799,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,1,0,17,0,68,173,4168,250079,ghcn_d,ghcnd_1800,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,5,0,17,0,68,173,4168,250083,ghcn_d,ghcnd_1801,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,5,0,17,0,68,173,4168,250083,ghcn_d,ghcnd_1802,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,7,0,17,0,68,173,4168,250085,ghcn_d,ghcnd_1803,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,8,0,17,0,68,173,4168,250086,ghcn_d,ghcnd_1804,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,8,0,17,0,68,173,4168,250086,ghcn_d,ghcnd_1805,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,5,0,14,0,56,173,4165,249903,ghcn_d,ghcnd_1806,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,40,0,15,0,62,173,4167,249998,ghcn_d,ghcnd_1807,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,41,0,15,0,62,173,4167,249999,ghcn_d,ghcnd_1808,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,41,0,15,0,62,173,4167,249999,ghcn_d,ghcnd_1809,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,42,0,15,0,62,173,4167,250000,ghcn_d,ghcnd_1810,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,38,0,16,0,66,173,4168,250056,ghcn_d,ghcnd_1811,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,38,0,16,0,66,173,4168,250056,ghcn_d,ghcnd_1812,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,40,0,16,0,66,173,4168,250058,ghcn_d,ghcnd_1813,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,39,0,16,0,66,173,4168,250058,ghcn_d,ghcnd_1814,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,42,0,16,0,66,173,4168,250060,ghcn_d,ghcnd_1815,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,42,0,16,0,66,173,4168,250060,ghcn_d,ghcnd_1816,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,44,0,16,0,66,173,4168,250062,ghcn_d,ghcnd_1817,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,47,0,16,0,67,173,4168,250065,ghcn_d,ghcnd_1818,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,47,0,16,0,67,173,4168,250065,ghcn_d,ghcnd_1819,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,47,0,16,0,67,173,4168,250065,ghcn_d,ghcnd_1820,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,49,0,16,0,67,173,4168,250067,ghcn_d,ghcnd_1821,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,50,0,16,0,67,173,4168,250068,ghcn_d,ghcnd_1822,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,51,0,16,0,67,173,4168,250069,ghcn_d,ghcnd_1823,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,50,0,16,0,67,173,4168,250068,ghcn_d,ghcnd_1824,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,51,0,16,0,67,173,4168,250070,ghcn_d,ghcnd_1825,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,53,0,16,0,67,173,4168,250071,ghcn_d,ghcnd_1826,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,52,0,16,0,67,173,4168,250070,ghcn_d,ghcnd_1827,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,59,0,16,0,67,173,4168,250077,ghcn_d,ghcnd_1828,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,59,0,16,0,67,173,4168,250078,ghcn_d,ghcnd_1829,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,1,0,17,0,68,173,4168,250079,ghcn_d,ghcnd_1830,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,2,0,17,0,68,173,4168,250080,ghcn_d,ghcnd_1831,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,3,0,17,0,68,173,4168,250081,ghcn_d,ghcnd_1832,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,3,0,17,0,68,173,4168,250081,ghcn_d,ghcnd_1833,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,4,0,17,0,68,173,4168,250083,ghcn_d,ghcnd_1834,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,5,0,17,0,68,173,4168,250083,ghcn_d,ghcnd_1835,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,5,0,17,0,68,173,4168,250083,ghcn_d,ghcnd_1836,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,6,0,17,0,68,173,4168,250084,ghcn_d,ghcnd_1837,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,13,0,17,0,68,173,4168,250091,ghcn_d,ghcnd_1838,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,7,0,17,0,68,173,4168,250085,ghcn_d,ghcnd_1839,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,7,0,17,0,68,173,4168,250085,ghcn_d,ghcnd_1840,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,8,0,17,0,68,173,4168,250086,ghcn_d,ghcnd_1841,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,9,0,17,0,68,173,4168,250087,ghcn_d,ghcnd_1842,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,22,0,17,0,69,173,4168,250100,ghcn_d,ghcnd_1843,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,10,0,17,0,68,173,4168,250088,ghcn_d,ghcnd_1844,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,10,0,17,0,68,173,4168,250088,ghcn_d,ghcnd_1845,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,10,0,17,0,68,173,4168,250089,ghcn_d,ghcnd_1846,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,12,0,17,0,68,173,4168,250090,ghcn_d,ghcnd_1847,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,12,0,17,0,68,173,4168,250090,ghcn_d,ghcnd_1848,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,50,0,15,0,63,173,4167,250008,ghcn_d,ghcnd_1849,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,54,0,15,0,63,173,4167,250012,ghcn_d,ghcnd_1850,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,54,0,15,0,63,173,4167,250012,ghcn_d,ghcnd_1851,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,54,0,15,0,63,173,4167,250012,ghcn_d,ghcnd_1852,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,56,0,15,0,63,173,4167,250014,ghcn_d,ghcnd_1853,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,56,0,15,0,63,173,4167,250014,ghcn_d,ghcnd_1854,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,14,0,16,0,64,173,4167,250033,ghcn_d,ghcnd_1855,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,16,0,16,0,65,173,4167,250034,ghcn_d,ghcnd_1856,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,17,0,16,0,65,173,4167,250036,ghcn_d,ghcnd_1857,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,18,0,16,0,65,173,4167,250036,ghcn_d,ghcnd_1858,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,19,0,16,0,65,173,4167,250037,ghcn_d,ghcnd_1859,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,20,0,16,0,65,173,4167,250038,ghcn_d,ghcnd_1860,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,23,0,16,0,65,173,4167,250041,ghcn_d,ghcnd_1861,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,25,0,16,0,65,173,4167,250043,ghcn_d,ghcnd_1862,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,25,0,16,0,65,173,4167,250043,ghcn_d,ghcnd_1863,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,29,0,16,0,65,173,4167,250047,ghcn_d,ghcnd_1864,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,29,0,16,0,65,173,4167,250048,ghcn_d,ghcnd_1865,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,29,0,16,0,65,173,4167,250048,ghcn_d,ghcnd_1866,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,39,0,17,0,70,173,4169,250118,ghcn_d,ghcnd_1867,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,31,0,16,0,66,173,4167,250049,ghcn_d,ghcnd_1868,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,34,0,16,0,66,173,4168,250052,ghcn_d,ghcnd_1869,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,36,0,16,0,66,173,4168,250054,ghcn_d,ghcnd_1870,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,14,0,17,0,68,173,4168,250092,ghcn_d,ghcnd_1871,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,16,0,17,0,69,173,4168,250094,ghcn_d,ghcnd_1872,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,16,0,17,0,69,173,4168,250094,ghcn_d,ghcnd_1873,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,17,0,17,0,69,173,4168,250095,ghcn_d,ghcnd_1874,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,17,0,17,0,69,173,4168,250095,ghcn_d,ghcnd_1875,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,18,0,17,0,69,173,4168,250096,ghcn_d,ghcnd_1876,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,18,0,17,0,69,173,4168,250096,ghcn_d,ghcnd_1877,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,21,0,17,0,69,173,4168,250099,ghcn_d,ghcnd_1878,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,25,0,17,0,69,173,4168,250103,ghcn_d,ghcnd_1879,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,26,0,17,0,69,173,4168,250104,ghcn_d,ghcnd_1880,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,26,0,17,0,69,173,4168,250104,ghcn_d,ghcnd_1881,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,26,0,17,0,69,173,4168,250104,ghcn_d,ghcnd_1882,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,26,0,17,0,69,173,4168,250104,ghcn_d,ghcnd_1883,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,26,0,17,0,69,173,4168,250105,ghcn_d,ghcnd_1884,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,28,0,17,0,69,173,4168,250106,ghcn_d,ghcnd_1885,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,27,0,17,0,69,173,4168,250105,ghcn_d,ghcnd_1886,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,29,0,17,0,69,173,4168,250108,ghcn_d,ghcnd_1887,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,28,0,17,0,69,173,4168,250106,ghcn_d,ghcnd_1888,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,29,0,17,0,69,173,4168,250107,ghcn_d,ghcnd_1889,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,29,0,17,0,69,173,4168,250107,ghcn_d,ghcnd_1890,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,31,0,17,0,70,173,4168,250109,ghcn_d,ghcnd_1891,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,43,0,15,0,62,173,4167,250001,ghcn_d,ghcnd_1892,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,45,0,15,0,63,173,4167,250003,ghcn_d,ghcnd_1893,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,46,0,15,0,63,173,4167,250004,ghcn_d,ghcnd_1894,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,49,0,15,0,63,173,4167,250007,ghcn_d,ghcnd_1895,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,49,0,15,0,63,173,4167,250007,ghcn_d,ghcnd_1896,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,49,0,15,0,63,173,4167,250007,ghcn_d,ghcnd_1897,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,49,0,15,0,63,173,4167,250007,ghcn_d,ghcnd_1898,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,49,0,15,0,63,173,4167,250007,ghcn_d,ghcnd_1899,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,50,0,15,0,63,173,4167,250008,ghcn_d,ghcnd_1900,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,51,0,15,0,63,173,4167,250009,ghcn_d,ghcnd_1901,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,53,0,15,0,63,173,4167,250012,ghcn_d,ghcnd_1902,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
69,3,0,1,0,9,0,2016,0,55,0,15,0,63,173,4167,250013,ghcn_d,ghcnd_1903,2,"['id', 'date', 'element', 'value', 'mflag', 'qflag', 'sflag', 'time']"
